subject,session,trial,item,phase,time,stimEnc,stimRetrieval,pairedWords,cue,expectedAnswer,stim_pair,response_time,rec_success,recall,wordlist_number
M1005,4,0,1,CUEDRECALL,1731179577022.8228,999,False,"['PIT', 'SWORD']",['PIT'],['SWORD'],LD1_LD2,2425.827664399093,intrusion,KITE,136
M1005,4,0,2,CUEDRECALL,1731179586132.3438,999,False,"['WAVE', 'MULE']",['WAVE'],['MULE'],LD1_LD2,1490.0,intrusion,WAVE,298
M1005,4,0,2,CUEDRECALL,1731179586132.3438,999,False,"['WAVE', 'MULE']",['WAVE'],['MULE'],LD1_LD2,1185.4648526077099,verbalization,<>,-1
M1005,4,0,0,RECOGNITION,1731179600916.1895,True,False,"['SWORD', 'PIT']",['SWORD'],old,LD1_LD2,3391.19384765625,hit,old,999
M1005,4,0,1,RECOGNITION,1731179607989.594,999,False,"['FROG', '']",['FROG'],new,LD1_LD2,2042.116943359375,correct_rejection,new,999
M1005,4,0,2,RECOGNITION,1731179615062.9983,True,False,"['CUP', 'JAIL']",['CUP'],old,LD1_LD2,2820.16162109375,hit,old,999
M1005,4,0,3,RECOGNITION,1731179622102.4014,999,False,"['LODGE', '']",['LODGE'],new,LD1_LD2,3240.18505859375,correct_rejection,new,999
M1005,4,0,4,RECOGNITION,1731179629182.806,999,False,"['PALM', '']",['PALM'],new,LD1_LD2,2610.1494140625,miss,old,999
M1005,4,0,5,RECOGNITION,1731179636241.2097,True,False,"['MULE', 'WAVE']",['MULE'],old,LD1_LD2,2801.160400390625,hit,old,999
M1005,4,1,0,ENCODING,1731179655930.336,False,999,999,999,999,LD1_LD2,999,999,999,999
M1005,4,1,1,ENCODING,1731179660999.626,False,999,999,999,999,LD1_LD2,999,999,999,999
M1005,4,1,2,ENCODING,1731179665961.9097,False,999,999,999,999,LD1_LD2,999,999,999,999
M1005,4,1,0,CUEDRECALL,1731179708241.328,999,True,"['STRING', 'PORK']",['STRING'],['PORK'],LD1_LD2,2126.0997732426304,verbalization,<>,-1
M1005,4,1,0,CUEDRECALL,1731179708241.328,999,True,"['STRING', 'PORK']",['STRING'],['PORK'],LD1_LD2,2800.362811791383,intrusion,BOWL,26
M1005,4,1,1,CUEDRECALL,1731179717240.8428,999,True,"['STRAW', 'CASH']",['STRAW'],['CASH'],LD1_LD2,2991.8367346938776,intrusion,DOG,75
M1005,4,1,2,CUEDRECALL,1731179726315.3618,999,True,"['TOOL', 'TREE']",['TOOL'],['TREE'],LD1_LD2,1447.2789115646258,verbalization,<>,-1
M1005,4,1,0,RECOGNITION,1731179741946.2556,False,True,"['PORK', 'STRING']",['PORK'],old,LD1_LD2,3303.189208984375,hit,old,999
M1005,4,1,1,RECOGNITION,1731179748991.6587,999,True,"['BLADE', '']",['BLADE'],new,LD1_LD2,2449.14013671875,miss,old,999
M1005,4,1,2,RECOGNITION,1731179756031.0615,False,True,"['CASH', 'STRAW']",['CASH'],old,LD1_LD2,4299.24560546875,hit,old,999
M1005,4,1,3,RECOGNITION,1731179763150.4685,999,True,"['WEED', '']",['WEED'],new,LD1_LD2,3665.2099609375,miss,old,999
M1005,4,1,4,RECOGNITION,1731179770207.8723,999,True,"['SLEEVE', '']",['SLEEVE'],new,LD1_LD2,4708.269287109375,miss,old,999
M1005,4,1,5,RECOGNITION,1731179777274.2766,False,True,"['TREE', 'TOOL']",['TREE'],old,LD1_LD2,4083.2333984375,hit,old,999
M1005,4,2,0,ENCODING,1731179797070.409,False,999,999,999,999,LD1_LD2,999,999,999,999
M1005,4,2,1,ENCODING,1731179802070.6946,False,999,999,999,999,LD1_LD2,999,999,999,999
M1005,4,2,2,ENCODING,1731179807119.9836,False,999,999,999,999,LD1_LD2,999,999,999,999
M1005,4,2,0,CUEDRECALL,1731179857598.8708,999,False,"['NAIL', 'HUT']",['NAIL'],['HUT'],LD1_LD2,2070.362811791383,intrusion,SOUP,240
M1005,4,2,0,CUEDRECALL,1731179857598.8708,999,False,"['NAIL', 'HUT']",['NAIL'],['HUT'],LD1_LD2,1697.1655328798186,verbalization,<>,-1
M1005,4,2,1,CUEDRECALL,1731179866607.3862,999,False,"['SOUP', 'HILL']",['SOUP'],['HILL'],LD1_LD2,917.8458049886622,verbalization,<>,-1
M1005,4,2,1,CUEDRECALL,1731179866607.3862,999,False,"['SOUP', 'HILL']",['SOUP'],['HILL'],LD1_LD2,1296.8480725623583,intrusion,SOUP,240
M1005,4,2,2,CUEDRECALL,1731179875689.9058,999,False,"['APE', 'SQUARE']",['APE'],['SQUARE'],LD1_LD2,1046.5532879818595,correct,SQUARE,249
M1005,4,2,2,CUEDRECALL,1731179875689.9058,999,False,"['APE', 'SQUARE']",['APE'],['SQUARE'],LD1_LD2,690.5895691609978,correct,HINT,-1
M1005,4,2,0,RECOGNITION,1731179890204.7356,False,False,"['SQUARE', 'APE']",['SQUARE'],old,LD1_LD2,2476.141845703125,hit,old,999
M1005,4,2,1,RECOGNITION,1731179897290.141,999,False,"['LOFT', '']",['LOFT'],new,LD1_LD2,3483.19921875,correct_rejection,new,999
M1005,4,2,2,RECOGNITION,1731179904407.5479,999,False,"['SLUSH', '']",['SLUSH'],new,LD1_LD2,4257.24365234375,miss,old,999
M1005,4,2,3,RECOGNITION,1731179911490.9531,999,False,"['CHIN', '']",['CHIN'],new,LD1_LD2,3724.212890625,miss,old,999
M1005,4,2,4,RECOGNITION,1731179918523.3555,False,False,"['HILL', 'SOUP']",['HILL'],old,LD1_LD2,2254.12890625,hit,old,999
M1005,4,2,5,RECOGNITION,1731179925590.7595,False,False,"['HUT', 'NAIL']",['HUT'],old,LD1_LD2,4099.234619140625,hit,old,999
M1005,4,3,0,ENCODING,1731179945639.9065,True,999,999,999,999,LD1_LD2,999,999,999,999
M1005,4,3,1,ENCODING,1731179950623.1917,True,999,999,999,999,LD1_LD2,999,999,999,999
M1005,4,3,2,ENCODING,1731179955706.4822,True,999,999,999,999,LD1_LD2,999,999,999,999
M1005,4,3,0,CUEDRECALL,1731179983365.0642,999,False,"['WASP', 'CLAY']",['WASP'],['CLAY'],LD1_LD2,1753.1292517006802,intrusion,WASP,297
M1005,4,3,1,CUEDRECALL,1731179992491.5862,999,False,"['HAZE', 'DIME']",['HAZE'],['DIME'],LD1_LD2,3472.5623582766443,verbalization,<>,-1
M1005,4,3,1,CUEDRECALL,1731179992491.5862,999,False,"['HAZE', 'DIME']",['HAZE'],['DIME'],LD1_LD2,2261.201814058957,intrusion,HOUSE,126
M1005,4,3,2,CUEDRECALL,1731180001598.1072,999,False,"['BEEF', 'FRIEND']",['BEEF'],['FRIEND'],LD1_LD2,2507.732426303855,intrusion,HAZE,115
M1005,4,3,2,CUEDRECALL,1731180001598.1072,999,False,"['BEEF', 'FRIEND']",['BEEF'],['FRIEND'],LD1_LD2,2080.884353741497,intrusion,BEEF,16
M1005,4,3,0,RECOGNITION,1731180017108.9941,True,False,"['FRIEND', 'BEEF']",['FRIEND'],old,LD1_LD2,3172.181396484375,hit,old,999
M1005,4,3,1,RECOGNITION,1731180024138.3965,999,False,"['THREAD', '']",['THREAD'],new,LD1_LD2,3730.213134765625,correct_rejection,new,999
M1005,4,3,2,RECOGNITION,1731180031230.802,999,False,"['CROSS', '']",['CROSS'],new,LD1_LD2,4283.244873046875,miss,old,999
M1005,4,3,3,RECOGNITION,1731180038323.2075,999,False,"['SAIL', '']",['SAIL'],new,LD1_LD2,4066.232666015625,miss,old,999
M1005,4,3,4,RECOGNITION,1731180045430.614,True,False,"['DIME', 'HAZE']",['DIME'],old,LD1_LD2,2958.169189453125,hit,old,999
M1005,4,3,5,RECOGNITION,1731180052523.0198,True,False,"['CLAY', 'WASP']",['CLAY'],old,LD1_LD2,3024.173095703125,hit,old,999
M1005,4,4,0,ENCODING,1731180072255.1484,False,999,999,999,999,LD1_LD2,999,999,999,999
M1005,4,4,1,ENCODING,1731180077289.4363,False,999,999,999,999,LD1_LD2,999,999,999,999
M1005,4,4,2,ENCODING,1731180082338.725,False,999,999,999,999,LD1_LD2,999,999,999,999
M1005,4,4,0,CUEDRECALL,1731180120463.9058,999,True,"['YACHT', 'LAWN']",['YACHT'],['LAWN'],LD1_LD2,1021.4285714285713,verbalization,<>,-1
M1005,4,4,1,CUEDRECALL,1731180129497.4224,999,True,"['GLASS', 'TAIL']",['GLASS'],['TAIL'],LD1_LD2,1330.5895691609976,intrusion,CELLO,-1
M1005,4,4,1,CUEDRECALL,1731180129497.4224,999,True,"['GLASS', 'TAIL']",['GLASS'],['TAIL'],LD1_LD2,814.4671201814059,intrusion,GLASS,104
M1005,4,4,2,CUEDRECALL,1731180138621.9443,999,True,"['ROCK', 'ROOT']",['ROCK'],['ROOT'],LD1_LD2,1205.1473922902494,verbalization,<>,-1
M1005,4,4,2,CUEDRECALL,1731180138621.9443,999,True,"['ROCK', 'ROOT']",['ROCK'],['ROOT'],LD1_LD2,2205.147392290249,verbalization,<>,-1
M1005,4,4,2,CUEDRECALL,1731180138621.9443,999,True,"['ROCK', 'ROOT']",['ROCK'],['ROOT'],LD1_LD2,4205.14739229025,verbalization,<>,-1
M1005,4,4,2,CUEDRECALL,1731180138621.9443,999,True,"['ROCK', 'ROOT']",['ROCK'],['ROOT'],LD1_LD2,3205.147392290249,verbalization,<>,-1
M1005,4,4,0,RECOGNITION,1731180154363.845,999,True,"['FLEA', '']",['FLEA'],new,LD1_LD2,3157.18017578125,miss,old,999
M1005,4,4,1,RECOGNITION,1731180161422.2483,999,True,"['PLAID', '']",['PLAID'],new,LD1_LD2,4249.243408203125,miss,old,999
M1005,4,4,2,RECOGNITION,1731180168438.65,False,True,"['LAWN', 'YACHT']",['LAWN'],old,LD1_LD2,1966.1123046875,hit,old,999
M1005,4,4,3,RECOGNITION,1731180175513.0544,False,True,"['TAIL', 'GLASS']",['TAIL'],old,LD1_LD2,3367.192626953125,hit,old,999
M1005,4,4,4,RECOGNITION,1731180182638.4622,999,True,"['COIN', '']",['COIN'],new,LD1_LD2,3296.188232421875,correct_rejection,new,999
M1005,4,4,5,RECOGNITION,1731180189754.869,False,True,"['ROOT', 'ROCK']",['ROOT'],old,LD1_LD2,3641.208251953125,false_alarm,new,999
M1005,4,5,0,ENCODING,1731180209944.024,False,999,999,999,999,LD1_LD2,999,999,999,999
M1005,4,5,1,ENCODING,1731180214938.3093,False,999,999,999,999,LD1_LD2,999,999,999,999
M1005,4,5,2,ENCODING,1731180219957.5962,False,999,999,999,999,LD1_LD2,999,999,999,999
M1005,4,5,0,CUEDRECALL,1731180260184.8975,999,False,"['SHOE', 'FLAME']",['SHOE'],['FLAME'],LD1_LD2,2586.8253968253966,verbalization,<>,-1
M1005,4,5,0,CUEDRECALL,1731180260184.8975,999,False,"['SHOE', 'FLAME']",['SHOE'],['FLAME'],LD1_LD2,3593.106575963719,intrusion,SHELL,216
M1005,4,5,0,CUEDRECALL,1731180260184.8975,999,False,"['SHOE', 'FLAME']",['SHOE'],['FLAME'],LD1_LD2,4024.965986394558,verbalization,<>,-1
M1005,4,5,1,CUEDRECALL,1731180269196.4128,999,False,"['POOL', 'MOON']",['POOL'],['MOON'],LD1_LD2,1177.9818594104308,verbalization,<>,-1
M1005,4,5,2,CUEDRECALL,1731180278337.9358,999,False,"['BAR', 'BEAK']",['BAR'],['BEAK'],LD1_LD2,1371.8820861678005,verbalization,<>,-1
M1005,4,5,0,RECOGNITION,1731180294212.8438,False,False,"['BEAK', 'BAR']",['BEAK'],old,LD1_LD2,2830.161865234375,hit,old,999
M1005,4,5,1,RECOGNITION,1731180301279.2478,999,False,"['HOOK', '']",['HOOK'],new,LD1_LD2,3762.215087890625,miss,old,999
M1005,4,5,2,RECOGNITION,1731180308397.655,False,False,"['MOON', 'POOL']",['MOON'],old,LD1_LD2,2810.16064453125,hit,old,999
M1005,4,5,3,RECOGNITION,1731180315404.0557,999,False,"['VAULT', '']",['VAULT'],new,LD1_LD2,3466.198486328125,correct_rejection,new,999
M1005,4,5,4,RECOGNITION,1731180322537.4636,999,False,"['SMILE', '']",['SMILE'],new,LD1_LD2,2331.133544921875,miss,old,999
M1005,4,5,5,RECOGNITION,1731180329579.8665,False,False,"['FLAME', 'SHOE']",['FLAME'],old,LD1_LD2,1923.10986328125,hit,old,999
M1005,4,6,0,ENCODING,1731180350387.0566,False,999,999,999,999,LD1_LD2,999,999,999,999
M1005,4,6,1,ENCODING,1731180355470.3474,False,999,999,999,999,LD1_LD2,999,999,999,999
M1005,4,6,2,ENCODING,1731180360428.631,False,999,999,999,999,LD1_LD2,999,999,999,999
M1005,4,6,0,CUEDRECALL,1731180392403.4597,999,False,"['ELF', 'POLE']",['ELF'],['POLE'],LD1_LD2,2172.2902494331065,intrusion,ELF,80
M1005,4,6,1,CUEDRECALL,1731180401519.9812,999,False,"['CROWN', 'BEAST']",['CROWN'],['BEAST'],LD1_LD2,1097.1201814058957,intrusion,PROUD,-1
M1005,4,6,2,CUEDRECALL,1731180410578.4993,999,False,"['PERCH', 'SKY']",['PERCH'],['SKY'],LD1_LD2,843.015873015873,intrusion,PERCH,176
M1005,4,6,0,RECOGNITION,1731180426062.385,999,False,"['GIRL', '']",['GIRL'],new,LD1_LD2,3423.195556640625,correct_rejection,new,999
M1005,4,6,1,RECOGNITION,1731180433121.7888,999,False,"['HEART', '']",['HEART'],new,LD1_LD2,2639.151123046875,miss,old,999
M1005,4,6,2,RECOGNITION,1731180440162.1917,False,False,"['BEAST', 'CROWN']",['BEAST'],old,LD1_LD2,4640.26513671875,hit,old,999
M1005,4,6,3,RECOGNITION,1731180447260.5977,False,False,"['POLE', 'ELF']",['POLE'],old,LD1_LD2,2294.131103515625,hit,old,999
M1005,4,6,4,RECOGNITION,1731180454344.0024,999,False,"['TWIG', '']",['TWIG'],new,LD1_LD2,3508.20068359375,correct_rejection,new,999
M1005,4,6,5,RECOGNITION,1731180461378.405,False,False,"['SKY', 'PERCH']",['SKY'],old,LD1_LD2,1883.107666015625,hit,old,999
M1005,4,7,0,ENCODING,1731180481836.5752,True,999,999,999,999,LD1_LD2,999,999,999,999
M1005,4,7,1,ENCODING,1731180486844.8616,True,999,999,999,999,LD1_LD2,999,999,999,999
M1005,4,7,2,ENCODING,1731180491844.1477,True,999,999,999,999,LD1_LD2,999,999,999,999
M1005,4,7,0,CUEDRECALL,1731180530344.3496,999,False,"['TOY', 'FORT']",['TOY'],['FORT'],LD1_LD2,8017.074829931973,verbalization,<>,-1
M1005,4,7,1,CUEDRECALL,1731180539444.87,999,False,"['MARSH', 'BAT']",['MARSH'],['BAT'],LD1_LD2,1378.095238095238,intrusion,MARSH,150
M1005,4,7,2,CUEDRECALL,1731180548510.389,999,False,"['BARN', 'ZOO']",['BARN'],['ZOO'],LD1_LD2,1078.7301587301588,intrusion,BARN,10
M1005,4,7,0,RECOGNITION,1731180563436.2424,True,False,"['BAT', 'MARSH']",['BAT'],old,LD1_LD2,3724.213134765625,hit,old,999
M1005,4,7,1,RECOGNITION,1731180570544.649,999,False,"['DUST', '']",['DUST'],new,LD1_LD2,3707.212158203125,miss,old,999
M1005,4,7,2,RECOGNITION,1731180577594.052,True,False,"['ZOO', 'BARN']",['ZOO'],old,LD1_LD2,3208.18359375,hit,old,999
M1005,4,7,3,RECOGNITION,1731180584686.4578,999,False,"['CAGE', '']",['CAGE'],new,LD1_LD2,2932.16796875,correct_rejection,new,999
M1005,4,7,4,RECOGNITION,1731180591710.8596,True,False,"['FORT', 'TOY']",['FORT'],old,LD1_LD2,3750.214599609375,false_alarm,new,999
M1005,4,7,5,RECOGNITION,1731180598811.2656,999,False,"['BROOM', '']",['BROOM'],new,LD1_LD2,2240.128173828125,miss,old,999
M1005,4,8,0,ENCODING,1731180620411.5012,False,999,999,999,999,LD1_LD2,999,999,999,999
M1005,4,8,1,ENCODING,1731180625427.788,False,999,999,999,999,LD1_LD2,999,999,999,999
M1005,4,8,2,ENCODING,1731180630522.0796,False,999,999,999,999,LD1_LD2,999,999,999,999
M1005,4,8,0,CUEDRECALL,1731180661235.8362,999,True,"['TRASH', 'SNACK']",['TRASH'],['SNACK'],LD1_LD2,1877.8458049886622,correct,SNACK,235
M1005,4,8,0,CUEDRECALL,1731180661235.8362,999,True,"['TRASH', 'SNACK']",['TRASH'],['SNACK'],LD1_LD2,2596.3718820861677,correct,FACE,81
M1005,4,8,1,CUEDRECALL,1731180670293.3542,999,True,"['KEY', 'BLUSH']",['KEY'],['BLUSH'],LD1_LD2,2367.777777777778,intrusion,CLAM,53
M1005,4,8,2,CUEDRECALL,1731180679401.8752,999,True,"['DART', 'GREASE']",['DART'],['GREASE'],LD1_LD2,1076.371882086168,intrusion,DART,70
M1005,4,8,0,RECOGNITION,1731180695905.819,False,True,"['BLUSH', 'KEY']",['BLUSH'],old,LD1_LD2,4292.24560546875,hit,old,999
M1005,4,8,1,RECOGNITION,1731180703008.2253,999,True,"['LACE', '']",['LACE'],new,LD1_LD2,2039.11669921875,miss,old,999
M1005,4,8,2,RECOGNITION,1731180710057.6287,False,True,"['SNACK', 'TRASH']",['SNACK'],old,LD1_LD2,3444.197021484375,hit,old,999
M1005,4,8,3,RECOGNITION,1731180717137.0337,999,True,"['STAR', '']",['STAR'],new,LD1_LD2,2981.17041015625,correct_rejection,new,999
M1005,4,8,4,RECOGNITION,1731180724228.4392,False,True,"['GREASE', 'DART']",['GREASE'],old,LD1_LD2,1948.111328125,hit,old,999
M1005,4,8,5,RECOGNITION,1731180731309.8442,999,True,"['RUST', '']",['RUST'],new,LD1_LD2,3166.180908203125,miss,old,999
M1005,4,9,0,ENCODING,1731180756885.3071,False,999,999,999,999,LD1_LD2,999,999,999,999
M1005,4,9,1,ENCODING,1731180761855.5913,False,999,999,999,999,LD1_LD2,999,999,999,999
M1005,4,9,2,ENCODING,1731180766925.881,False,999,999,999,999,LD1_LD2,999,999,999,999
M1005,4,9,0,CUEDRECALL,1731180807701.2136,999,True,"['STAKE', 'BOARD']",['STAKE'],['BOARD'],LD1_LD2,2134.739229024943,verbalization,<>,-1
M1005,4,9,1,CUEDRECALL,1731180816859.7373,999,True,"['TENT', 'BRIDGE']",['TENT'],['BRIDGE'],LD1_LD2,793.4467120181406,intrusion,TOOK,-1
M1005,4,9,2,CUEDRECALL,1731180825940.2568,999,True,"['CUBE', 'NEST']",['CUBE'],['NEST'],LD1_LD2,1997.2562358276643,intrusion,CHIN,51
M1005,4,9,0,RECOGNITION,1731180840552.0923,False,True,"['NEST', 'CUBE']",['NEST'],old,LD1_LD2,3373.193115234375,hit,old,999
M1005,4,9,1,RECOGNITION,1731180847651.4983,999,True,"['DEER', '']",['DEER'],new,LD1_LD2,4579.261962890625,correct_rejection,new,999
M1005,4,9,2,RECOGNITION,1731180854667.9001,999,True,"['BRICK', '']",['BRICK'],new,LD1_LD2,3337.190673828125,miss,old,999
M1005,4,9,3,RECOGNITION,1731180861825.3093,999,True,"['SLIDE', '']",['SLIDE'],new,LD1_LD2,3466.1982421875,miss,old,999
M1005,4,9,4,RECOGNITION,1731180868859.7117,False,True,"['BRIDGE', 'TENT']",['BRIDGE'],old,LD1_LD2,2623.14990234375,hit,old,999
M1005,4,9,5,RECOGNITION,1731180875938.1162,False,True,"['BOARD', 'STAKE']",['BOARD'],old,LD1_LD2,4480.256591796875,hit,old,999
M1005,4,10,0,ENCODING,1731180896584.297,True,999,999,999,999,LD1_LD2,999,999,999,999
M1005,4,10,1,ENCODING,1731180901653.5872,True,999,999,999,999,LD1_LD2,999,999,999,999
M1005,4,10,2,ENCODING,1731180906661.8735,True,999,999,999,999,LD1_LD2,999,999,999,999
M1005,4,10,0,CUEDRECALL,1731180938353.6863,999,False,"['EGG', 'HEDGE']",['EGG'],['HEDGE'],LD1_LD2,2157.0748299319725,intrusion,HAY,-1
M1005,4,10,1,CUEDRECALL,1731180947415.2048,999,False,"['PEA', 'PURSE']",['PEA'],['PURSE'],LD1_LD2,1851.0430839002267,intrusion,PEA,174
M1005,4,10,2,CUEDRECALL,1731180956456.7217,999,False,"['SIGN', 'SMOKE']",['SIGN'],['SMOKE'],LD1_LD2,1112.607709750567,intrusion,CHILD,50
M1005,4,10,0,RECOGNITION,1731180972680.6497,999,False,"['BLOOM', '']",['BLOOM'],new,LD1_LD2,4988.28564453125,miss,old,999
M1005,4,10,1,RECOGNITION,1731180979740.0537,999,False,"['CLOCK', '']",['CLOCK'],new,LD1_LD2,3832.218994140625,correct_rejection,new,999
M1005,4,10,2,RECOGNITION,1731180986839.4597,True,False,"['PURSE', 'PEA']",['PURSE'],old,LD1_LD2,2658.15185546875,hit,old,999
M1005,4,10,3,RECOGNITION,1731180993883.8625,True,False,"['SMOKE', 'SIGN']",['SMOKE'],old,LD1_LD2,2676.153076171875,hit,old,999
M1005,4,10,4,RECOGNITION,1731181001013.2703,999,False,"['CONE', '']",['CONE'],new,LD1_LD2,3552.203369140625,correct_rejection,new,999
M1005,4,10,5,RECOGNITION,1731181008042.6724,True,False,"['HEDGE', 'EGG']",['HEDGE'],old,LD1_LD2,2255.129150390625,hit,old,999
M1005,4,11,0,ENCODING,1731181029685.9104,False,999,999,999,999,LD1_LD2,999,999,999,999
M1005,4,11,1,ENCODING,1731181034709.1975,False,999,999,999,999,LD1_LD2,999,999,999,999
M1005,4,11,2,ENCODING,1731181039705.4834,False,999,999,999,999,LD1_LD2,999,999,999,999
M1005,4,11,0,CUEDRECALL,1731181076566.5916,999,False,"['SEAT', 'TROUT']",['SEAT'],['TROUT'],LD1_LD2,8016.575963718822,verbalization,<>,-1
M1005,4,11,1,CUEDRECALL,1731181085614.1094,999,False,"['GRASS', 'SCOTCH']",['GRASS'],['SCOTCH'],LD1_LD2,8016.575963718822,verbalization,<>,-1
M1005,4,11,2,CUEDRECALL,1731181094776.6333,999,False,"['SCHOOL', 'GROUND']",['SCHOOL'],['GROUND'],LD1_LD2,8025.374149659864,verbalization,<>,-1
M1005,4,11,0,RECOGNITION,1731181111209.5732,False,False,"['TROUT', 'SEAT']",['TROUT'],old,LD1_LD2,4292.24560546875,hit,old,999
M1005,4,11,1,RECOGNITION,1731181118302.9788,999,False,"['ROD', '']",['ROD'],new,LD1_LD2,4052.23193359375,miss,old,999
M1005,4,11,2,RECOGNITION,1731181125346.3818,False,False,"['GROUND', 'SCHOOL']",['GROUND'],old,LD1_LD2,2942.16796875,hit,old,999
M1005,4,11,3,RECOGNITION,1731181132430.787,999,False,"['FRUIT', '']",['FRUIT'],new,LD1_LD2,4046.231201171875,correct_rejection,new,999
M1005,4,11,4,RECOGNITION,1731181139484.1904,False,False,"['SCOTCH', 'GRASS']",['SCOTCH'],old,LD1_LD2,2436.139404296875,hit,old,999
M1005,4,11,5,RECOGNITION,1731181146580.5964,999,False,"['STICK', '']",['STICK'],new,LD1_LD2,2378.135986328125,miss,old,999
M1006,0,0,0,ENCODING,1731713499832.3647,True,999,999,999,999,LA3_LA4,999,999,999,999
M1006,0,0,1,ENCODING,1731713504853.652,True,999,999,999,999,LA3_LA4,999,999,999,999
M1006,0,0,2,ENCODING,1731713509887.94,True,999,999,999,999,LA3_LA4,999,999,999,999
M1006,0,0,0,CUEDRECALL,1731713549961.232,999,False,"['YARD', 'STICK']",['YARD'],['STICK'],LA3_LA4,3157.3922902494332,correct,STICK,256
M1006,0,0,1,CUEDRECALL,1731713559003.749,999,False,"['STRING', 'BRUSH']",['STRING'],['BRUSH'],LA3_LA4,1581.3151927437643,correct,BRUSH,35
M1006,0,0,2,CUEDRECALL,1731713568087.2688,999,False,"['MOUTH', 'SCARF']",['MOUTH'],['SCARF'],LA3_LA4,1707.4149659863947,correct,SCARF,207
M1006,0,0,0,RECOGNITION,1731713584012.1797,True,False,"['BRUSH', 'STRING']",['BRUSH'],old,LA3_LA4,2140.122314453125,hit,old,999
M1006,0,0,1,RECOGNITION,1731713591105.5852,999,False,"['PIPE', '']",['PIPE'],new,LA3_LA4,1331.076171875,correct_rejection,new,999
M1006,0,0,2,RECOGNITION,1731713598128.987,True,False,"['SCARF', 'MOUTH']",['SCARF'],old,LA3_LA4,1017.05810546875,hit,old,999
M1006,0,0,3,RECOGNITION,1731713605229.3933,True,False,"['STICK', 'YARD']",['STICK'],old,LA3_LA4,2125.12158203125,hit,old,999
M1006,0,0,4,RECOGNITION,1731713612253.795,999,False,"['SHEET', '']",['SHEET'],new,LA3_LA4,1691.0966796875,correct_rejection,new,999
M1006,0,0,5,RECOGNITION,1731713619321.1992,999,False,"['SHARK', '']",['SHARK'],new,LA3_LA4,1699.09716796875,correct_rejection,new,999
M1006,0,1,0,ENCODING,1731713638137.2754,False,999,999,999,999,LA3_LA4,999,999,999,999
M1006,0,1,1,ENCODING,1731713643188.5642,False,999,999,999,999,LA3_LA4,999,999,999,999
M1006,0,1,2,ENCODING,1731713648187.8503,False,999,999,999,999,LA3_LA4,999,999,999,999
M1006,0,1,0,CUEDRECALL,1731713675536.4143,999,True,"['SLOPE', 'STAKE']",['SLOPE'],['STAKE'],LA3_LA4,2978.59410430839,intrusion,STICK,256
M1006,0,1,0,CUEDRECALL,1731713675536.4143,999,True,"['SLOPE', 'STAKE']",['SLOPE'],['STAKE'],LA3_LA4,3978.59410430839,verbalization,<>,-1
M1006,0,1,1,CUEDRECALL,1731713684670.937,999,True,"['CLAY', 'JAIL']",['CLAY'],['JAIL'],LA3_LA4,1362.8798185941043,correct,JAIL,131
M1006,0,1,2,CUEDRECALL,1731713693670.4517,999,True,"['SCHOOL', 'THUMB']",['SCHOOL'],['THUMB'],LA3_LA4,5037.505668934241,verbalization,<>,-1
M1006,0,1,0,RECOGNITION,1731713706836.2048,999,True,"['CHIN', '']",['CHIN'],new,LA3_LA4,2843.162353515625,correct_rejection,new,999
M1006,0,1,1,RECOGNITION,1731713713878.6074,999,True,"['CUBE', '']",['CUBE'],new,LA3_LA4,2367.13525390625,correct_rejection,new,999
M1006,0,1,2,RECOGNITION,1731713721012.0156,False,True,"['JAIL', 'CLAY']",['JAIL'],old,LA3_LA4,1358.077392578125,hit,old,999
M1006,0,1,3,RECOGNITION,1731713728086.4204,999,True,"['MULE', '']",['MULE'],new,LA3_LA4,2275.1298828125,correct_rejection,new,999
M1006,0,1,4,RECOGNITION,1731713735136.8235,False,True,"['STAKE', 'SLOPE']",['STAKE'],old,LA3_LA4,2069.118408203125,hit,old,999
M1006,0,1,5,RECOGNITION,1731713742195.227,False,True,"['THUMB', 'SCHOOL']",['THUMB'],old,LA3_LA4,3585.205078125,hit,old,999
M1006,0,2,0,ENCODING,1731713762003.36,False,999,999,999,999,LA3_LA4,999,999,999,999
M1006,0,2,1,ENCODING,1731713767053.649,False,999,999,999,999,LA3_LA4,999,999,999,999
M1006,0,2,2,ENCODING,1731713772097.9375,False,999,999,999,999,LA3_LA4,999,999,999,999
M1006,0,2,0,CUEDRECALL,1731713804877.8125,999,False,"['BOOK', 'NEST']",['BOOK'],['NEST'],LA3_LA4,1640.4081632653063,correct,NEST,165
M1006,0,2,1,CUEDRECALL,1731713813926.33,999,False,"['CLAM', 'GOLD']",['CLAM'],['GOLD'],LA3_LA4,1971.6780045351475,correct,GOLD,108
M1006,0,2,2,CUEDRECALL,1731713822986.8481,999,False,"['RAIL', 'LAND']",['RAIL'],['LAND'],LA3_LA4,3866.439909297052,intrusion,ROAD,198
M1006,0,2,2,CUEDRECALL,1731713822986.8481,999,False,"['RAIL', 'LAND']",['RAIL'],['LAND'],LA3_LA4,2680.7256235827667,verbalization,<>,-1
M1006,0,2,0,RECOGNITION,1731713838043.7095,999,False,"['THREAD', '']",['THREAD'],new,LA3_LA4,2684.1533203125,correct_rejection,new,999
M1006,0,2,1,RECOGNITION,1731713845145.1157,999,False,"['ARCH', '']",['ARCH'],new,LA3_LA4,1782.101806640625,correct_rejection,new,999
